id;path;is_bee;is_wasp;is_otherinsect;is_other;photo_quality;is_validation;is_final_validation;label;bboxes;x_bb;y_bb;w_bb;h_bb;w_img;h_img;mx_bb;my_bb;mw_bb;mh_bb;;;;
10567;other_noinsect\20231143046_bcd5b8a42a_m.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10568;other_noinsect\27016173077_098b82a0f7_n.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10569;other_noinsect\27087876948_26e18cff8a.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10570;other_noinsect\300089094_c98e7e0434_n.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10571;other_noinsect\4484040675_7881fae937_n.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10572;other_noinsect\4763260067_9bbf44e53e_m.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10573;other_noinsect\4763261129_791f55d1c7_m.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10574;other_noinsect\4763897178_7764cb4521_m.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10575;other_noinsect\4763900462_df772410ed_m.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10576;other_noinsect\49175118151_2063418112_n.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10577;other_noinsect\500100.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10578;other_noinsect\500152.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10579;other_noinsect\500267.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10580;other_noinsect\500316.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10581;other_noinsect\500432.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10582;other_noinsect\500507.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10583;other_noinsect\500585.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10584;other_noinsect\500871.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10585;other_noinsect\501054.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10586;other_noinsect\501094.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10587;other_noinsect\501118.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10588;other_noinsect\501323.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10589;other_noinsect\501635.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10590;other_noinsect\501638.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10591;other_noinsect\501693.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10592;other_noinsect\501760.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10593;other_noinsect\502183.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10594;other_noinsect\502240.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10595;other_noinsect\502284.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10596;other_noinsect\502680.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10597;other_noinsect\502766.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10598;other_noinsect\502828.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10599;other_noinsect\502866.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10600;other_noinsect\502894.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10601;other_noinsect\503050.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10602;other_noinsect\503235.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10603;other_noinsect\503623.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10604;other_noinsect\503668.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10605;other_noinsect\503793.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10606;other_noinsect\503856.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10607;other_noinsect\503893.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10608;other_noinsect\503992.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10609;other_noinsect\504142.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10610;other_noinsect\504158.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10611;other_noinsect\504194.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10612;other_noinsect\504293.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10613;other_noinsect\504297.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10614;other_noinsect\504341.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10615;other_noinsect\504396.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10616;other_noinsect\504516.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10617;other_noinsect\504697.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10618;other_noinsect\504699.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10619;other_noinsect\504843.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10620;other_noinsect\504900.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10621;other_noinsect\504902.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10622;other_noinsect\505213.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10623;other_noinsect\505269.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10624;other_noinsect\505573.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10625;other_noinsect\505629.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10626;other_noinsect\505645.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10627;other_noinsect\505898.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10628;other_noinsect\505978.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10629;other_noinsect\505979.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10630;other_noinsect\506296.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10631;other_noinsect\506544.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10632;other_noinsect\506751.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10633;other_noinsect\506783.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10634;other_noinsect\506862.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10635;other_noinsect\506873.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10636;other_noinsect\507198.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10637;other_noinsect\507252.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10638;other_noinsect\507397.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10639;other_noinsect\508227.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10640;other_noinsect\508531.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10641;other_noinsect\508555.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10642;other_noinsect\508561.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10643;other_noinsect\508678.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10644;other_noinsect\508906.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10645;other_noinsect\508949.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10646;other_noinsect\509009.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10647;other_noinsect\509403.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10648;other_noinsect\509416.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10649;other_noinsect\509497.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10650;other_noinsect\509698.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10651;other_noinsect\510047.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10652;other_noinsect\510087.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10653;other_noinsect\510368.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10654;other_noinsect\510383.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10655;other_noinsect\510402.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10656;other_noinsect\510519.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10657;other_noinsect\510593.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10658;other_noinsect\510594.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10659;other_noinsect\510676.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10660;other_noinsect\510883.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10661;other_noinsect\510900.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10662;other_noinsect\511050.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10663;other_noinsect\511255.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10664;other_noinsect\511307.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10665;other_noinsect\511398.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10666;other_noinsect\511463.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10667;other_noinsect\511482.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10668;other_noinsect\511506.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10669;other_noinsect\511549.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10670;other_noinsect\511650.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10671;other_noinsect\511668.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10672;other_noinsect\511742.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10673;other_noinsect\511906.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10674;other_noinsect\512118.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10675;other_noinsect\512183.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10676;other_noinsect\512723.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10677;other_noinsect\512836.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10678;other_noinsect\513027.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10679;other_noinsect\513125.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10680;other_noinsect\513138.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10681;other_noinsect\513371.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10682;other_noinsect\513449.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10683;other_noinsect\513567.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10684;other_noinsect\513604.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10685;other_noinsect\513703.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10686;other_noinsect\513712.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10687;other_noinsect\513850.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10688;other_noinsect\513888.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10689;other_noinsect\513900.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10690;other_noinsect\514049.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10691;other_noinsect\514071.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10692;other_noinsect\514099.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10693;other_noinsect\514513.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10694;other_noinsect\514685.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10695;other_noinsect\514890.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10696;other_noinsect\514904.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10697;other_noinsect\514915.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10698;other_noinsect\514934.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10699;other_noinsect\515186.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10700;other_noinsect\515210.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10701;other_noinsect\515226.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10702;other_noinsect\515364.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10703;other_noinsect\515421.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10704;other_noinsect\515444.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10705;other_noinsect\515662.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10706;other_noinsect\515668.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10707;other_noinsect\515682.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10708;other_noinsect\515717.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10709;other_noinsect\515742.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10710;other_noinsect\515777.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10711;other_noinsect\515998.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10712;other_noinsect\516146.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10713;other_noinsect\516194.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10714;other_noinsect\516261.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10715;other_noinsect\516265.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10716;other_noinsect\516396.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10717;other_noinsect\516404.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10718;other_noinsect\516412.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10719;other_noinsect\516422.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10720;other_noinsect\516455.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10721;other_noinsect\516458.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10722;other_noinsect\516673.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10723;other_noinsect\516738.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10724;other_noinsect\516834.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10725;other_noinsect\516856.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10726;other_noinsect\516875.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10727;other_noinsect\517213.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10728;other_noinsect\517487.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10729;other_noinsect\517515.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10730;other_noinsect\517521.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10731;other_noinsect\517832.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10732;other_noinsect\518158.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10733;other_noinsect\518188.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10734;other_noinsect\518262.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10735;other_noinsect\518298.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10736;other_noinsect\518440.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10737;other_noinsect\518499.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10738;other_noinsect\518518.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10739;other_noinsect\518584.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10740;other_noinsect\518613.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10741;other_noinsect\518649.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10742;other_noinsect\518695.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10743;other_noinsect\518774.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10744;other_noinsect\518785.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10745;other_noinsect\518829.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10746;other_noinsect\518889.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10747;other_noinsect\518951.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10748;other_noinsect\519203.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10749;other_noinsect\519218.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10750;other_noinsect\519228.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10751;other_noinsect\519351.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10752;other_noinsect\519431.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10753;other_noinsect\519728.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10754;other_noinsect\519838.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10755;other_noinsect\519850.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10756;other_noinsect\519939.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10757;other_noinsect\520123.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10758;other_noinsect\520155.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10759;other_noinsect\520301.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10760;other_noinsect\520325.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10761;other_noinsect\520349.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10762;other_noinsect\520361.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10763;other_noinsect\520445.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10764;other_noinsect\520449.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10765;other_noinsect\520569.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10766;other_noinsect\520848.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10767;other_noinsect\520892.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10768;other_noinsect\521021.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10769;other_noinsect\521088.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10770;other_noinsect\521101.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10771;other_noinsect\521112.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10772;other_noinsect\521133.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10773;other_noinsect\521205.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10774;other_noinsect\521238.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10775;other_noinsect\521348.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10776;other_noinsect\521355.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10777;other_noinsect\521386.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10778;other_noinsect\521427.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10779;other_noinsect\521644.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10780;other_noinsect\521697.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10781;other_noinsect\521709.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10782;other_noinsect\521747.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10783;other_noinsect\521869.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10784;other_noinsect\521914.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10785;other_noinsect\521922.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10786;other_noinsect\521923.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10787;other_noinsect\521953.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10788;other_noinsect\522106.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10789;other_noinsect\522195.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10790;other_noinsect\522225.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10791;other_noinsect\522288.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10792;other_noinsect\522309.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10793;other_noinsect\522330.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10794;other_noinsect\522427.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10795;other_noinsect\522492.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10796;other_noinsect\522660.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10797;other_noinsect\522667.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10798;other_noinsect\522791.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10799;other_noinsect\522817.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10800;other_noinsect\522818.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10801;other_noinsect\522996.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10802;other_noinsect\523010.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10803;other_noinsect\523114.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10804;other_noinsect\523211.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10805;other_noinsect\523272.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10806;other_noinsect\523357.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10807;other_noinsect\523366.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10808;other_noinsect\523403.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10809;other_noinsect\523418.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10810;other_noinsect\523436.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10811;other_noinsect\523473.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10812;other_noinsect\523495.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10813;other_noinsect\523515.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10814;other_noinsect\523564.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10815;other_noinsect\523594.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10816;other_noinsect\523807.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10817;other_noinsect\523818.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10818;other_noinsect\523907.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10819;other_noinsect\524245.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10820;other_noinsect\524291.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10821;other_noinsect\524377.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10822;other_noinsect\524382.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10823;other_noinsect\524420.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10824;other_noinsect\524453.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10825;other_noinsect\524476.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10826;other_noinsect\524486.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10827;other_noinsect\524594.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10828;other_noinsect\524628.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10829;other_noinsect\524665.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10830;other_noinsect\524979.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10831;other_noinsect\524981.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10832;other_noinsect\525119.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10833;other_noinsect\525212.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10834;other_noinsect\525285.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10835;other_noinsect\525513.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10836;other_noinsect\525616.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10837;other_noinsect\525619.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10838;other_noinsect\525709.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10839;other_noinsect\525766.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10840;other_noinsect\525802.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10841;other_noinsect\525913.jpg;0;0;0;1;0;1;0;other;;;;;;;;;;;;;;;
10842;other_noinsect\526295.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10843;other_noinsect\526312.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10844;other_noinsect\526425.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10845;other_noinsect\526458.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10846;other_noinsect\526608.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10847;other_noinsect\526654.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10848;other_noinsect\526664.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10849;other_noinsect\526671.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10850;other_noinsect\526737.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
10851;other_noinsect\527207.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10852;other_noinsect\527314.jpg;0;0;0;1;0;0;0;other;;;;;;;;;;;;;;;
10853;other_noinsect\527345.jpg;0;0;0;1;0;0;1;other;;;;;;;;;;;;;;;
